proba_0	proba_1
0.012884407014896126	0.9871155929851039
0.09812405674492675	0.9018759432550733
0.17987069094833208	0.8201293090516679
0.7971450975971186	0.20285490240288134
0.7170427828250594	0.28295721717494055
0.03079764563163423	0.9692023543683658
0.19483481454178964	0.8051651854582104
0.04822253381462771	0.9517774661853723
0.2978409471910334	0.7021590528089666
0.6969530488494848	0.3030469511505151
9.301103942482847e-06	0.9999906988960575
0.3368537319452075	0.6631462680547925
0.6112918099817684	0.3887081900182316
0.2820461084836088	0.7179538915163912
0.1686814405500534	0.8313185594499466
0.5117523175635916	0.4882476824364083
0.7492323825384524	0.2507676174615476
0.9405644801724914	0.05943551982750863
0.9071473724087759	0.0928526275912241
0.026510887465913457	0.9734891125340865
0.09164943071304177	0.9083505692869582
0.2862679827314393	0.7137320172685607
0.029655687634021932	0.9703443123659781
0.5006033998248591	0.49939660017514087
0.804278692394791	0.19572130760520903
0.670651932822562	0.329348067177438
0.6948205800635342	0.3051794199364658
8.13190142345821e-06	0.9999918680985765
0.9200454037760037	0.07995459622399625
0.5767872122546789	0.4232127877453211
1.9779305070022346e-05	0.99998022069493
0.10022403814485292	0.8997759618551471
2.1640474152651024e-06	0.9999978359525847
0.13640538854593587	0.8635946114540641
0.30594167079459145	0.6940583292054086
6.003865538406483e-05	0.9999399613446159
0.1056172837894539	0.8943827162105461
0.11973713115540519	0.8802628688445948
0.2793549510771156	0.7206450489228844
0.805767913022206	0.1942320869777941
2.063002344909748e-05	0.9999793699765509
0.31313596130669963	0.6868640386933004
0.44240144405261406	0.5575985559473859
0.13844148028590741	0.8615585197140926
0.13844148028590741	0.8615585197140926
0.2657686644879549	0.7342313355120451
0.14965707958723784	0.8503429204127622
0.01732406312979551	0.9826759368702045
0.06055871626165843	0.9394412837383416
0.07643121819876375	0.9235687818012362
0.014273136550213783	0.9857268634497862
0.15083996593718396	0.849160034062816
0.33158524968225955	0.6684147503177404
0.9384693796320994	0.06153062036790055
0.8214914577953512	0.1785085422046489
2.581171312843189e-05	0.9999741882868716
0.823956359183595	0.176043640816405
0.05396857316482995	0.94603142683517
0.1973585940199879	0.8026414059800121
0.0007128597509733492	0.9992871402490267
0.00020938072514387063	0.9997906192748561
0.7452431937721251	0.25475680622787494
0.2366050837258178	0.7633949162741822
0.03222786041922765	0.9677721395807724
0.5078244832162222	0.49217551678377786
0.048489118776602114	0.9515108812233979
0.14593372172413432	0.8540662782758657
5.827107545375299e-07	0.9999994172892455
0.1664447331713197	0.8335552668286803
0.17414214629931046	0.8258578537006895
0.5708379942785733	0.42916200572142676
1.5095372584372768e-05	0.9999849046274156
5.789493593977291e-06	0.999994210506406
0.6255830220596561	0.37441697794034384
0.9519163572687137	0.04808364273128627
0.11864564036939829	0.8813543596306017
0.053906668774760025	0.94609333122524
0.932974291779463	0.06702570822053704
0.2368208469601868	0.7631791530398132
0.7777995834173281	0.2222004165826719
0.17572436293847338	0.8242756370615266
0.06508302709638969	0.9349169729036103
0.03803537620343311	0.9619646237965669
0.9116247643439107	0.08837523565608932
6.155475731284277e-05	0.9999384452426872
0.4432340833605902	0.5567659166394098
0.025130022640764027	0.974869977359236
0.02631970725121424	0.9736802927487858
0.11152382538675809	0.8884761746132419
0.03983533518494975	0.9601646648150503
0.8542827727546467	0.14571722724535333
0.044466187055168804	0.9555338129448312
0.5738245559114634	0.4261754440885366
0.017302183902379586	0.9826978160976204
0.142114636384296	0.857885363615704
0.7398263875784075	0.2601736124215926
0.19532232866170163	0.8046776713382984
4.6156221833904e-05	0.9999538437781661
0.2272268728395297	0.7727731271604703
0.7183095593233398	0.28169044067666016
0.1437300240492405	0.8562699759507595
1.0030469004496112e-05	0.9999899695309955
0.2399504844984497	0.7600495155015503
0.12232815205026748	0.8776718479497325
0.1085429670447251	0.8914570329552749
0.18420770197913694	0.8157922980208631
0.2399504844984497	0.7600495155015503
1.4577297495987906e-05	0.999985422702504
0.0005077649796826345	0.9994922350203174
0.9338380117974209	0.06616198820257911
0.7173162452275703	0.28268375477242963
0.9417155455948827	0.05828445440511729
0.19669401019811594	0.8033059898018841
0.37051754350648525	0.6294824564935148
0.9177779888114743	0.08222201118852573
5.505489377255479e-05	0.9999449451062274
0.32458080367744524	0.6754191963225548
0.9241697134487638	0.07583028655123626
0.018474244571324405	0.9815257554286756
0.9403185924222501	0.059681407577749895
0.004349497988222928	0.9956505020117771
0.24091809692186317	0.7590819030781368
0.8522819845795856	0.14771801542041438
0.11490382899557094	0.885096171004429
0.6935993504466309	0.3064006495533691
0.6752633833281438	0.3247366166718562
0.6752633833281438	0.3247366166718562
0.7420405826406925	0.2579594173593075
0.9453152451301763	0.054684754869823736
0.7346368947895922	0.26536310521040785
0.9179303342043105	0.08206966579568951
0.15435315964101504	0.845646840358985
0.40227764610326133	0.5977223538967387
0.8009192192167596	0.19908078078324037
0.4029824374582982	0.5970175625417018
0.6159430008404061	0.3840569991595939
0.38946031894661737	0.6105396810533826
3.6307726311024524e-05	0.999963692273689
0.6101252850256352	0.38987471497436477
0.7853966921126989	0.21460330788730111
0.8073633453458576	0.1926366546541424
0.13118471932982834	0.8688152806701717
0.9715112340389431	0.028488765961056855
0.8964785972337753	0.10352140276622464
0.018367630771629173	0.9816323692283708
0.49670020986462693	0.5032997901353731
0.050006185402765135	0.9499938145972349
1.9481088624706544e-05	0.9999805189113753
0.9042553749526274	0.09574462504737258
0.8437039608743516	0.1562960391256484
0.1262957459570233	0.8737042540429767
0.21206104424547056	0.7879389557545294
0.7355519673890856	0.2644480326109145
0.16165775139219174	0.8383422486078083
1.0287934586461489e-05	0.9999897120654135
0.7557091740737152	0.24429082592628482
0.22876531076816065	0.7712346892318394
0.03681656244597886	0.9631834375540211
0.925436181930084	0.07456381806991594
0.6652075553726149	0.33479244462738517
0.6710024557172654	0.32899754428273464
0.00441660497901375	0.9955833950209863
0.33746573986026773	0.6625342601397323
3.563584824972654e-05	0.9999643641517503
0.10465852449305746	0.8953414755069425
0.3710411628943314	0.6289588371056686
0.7307417187540576	0.2692582812459424
0.6650819312381551	0.33491806876184493
0.5183405514652489	0.48165944853475107
0.44504223869566395	0.554957761304336
0.8924379748148892	0.10756202518511085
0.8826193438443077	0.11738065615569229
0.6940343863257986	0.3059656136742014
0.8764924189458626	0.12350758105413735
0.5086799858430621	0.49132001415693793
0.5664776790367009	0.4335223209632991
0.3779584419622838	0.6220415580377162
0.9518659053408879	0.04813409465911214
0.14918013403157204	0.850819865968428
0.01599751438992114	0.9840024856100789
0.04141780669228268	0.9585821933077173
8.334416932820332e-06	0.9999916655830672
0.028404562619115503	0.9715954373808845
0.8771068196571328	0.12289318034286721
0.9496124349048347	0.050387565095165295
0.36526857139908686	0.6347314286009131
6.36250377394898e-06	0.999993637496226
4.926159098217475e-05	0.9999507384090178
0.842305920745311	0.15769407925468906
9.348697351452273e-05	0.9999065130264855
0.4514504146746734	0.5485495853253266
0.4372823168892519	0.5627176831107481
0.9506929133074665	0.04930708669253344
0.15648767877574254	0.8435123212242575
0.04149685391353697	0.958503146086463
0.8467817948876495	0.15321820511235054
0.3705453545334969	0.6294546454665031
0.9472418297323312	0.052758170267668866
0.9704119160574446	0.029588083942555455
0.5880982086567139	0.41190179134328603
0.946545284600726	0.053454715399274016
0.8623660190372109	0.13763398096278917
0.9474850016767812	0.05251499832321886
0.26018889376191057	0.7398111062380894
0.027766322178698122	0.9722336778213019
0.4734753816130437	0.5265246183869563
0.052861506476217235	0.9471384935237828
0.13313562395695444	0.8668643760430456
0.008225070416782776	0.9917749295832172
0.00806418542958709	0.9919358145704129
0.7004063412799928	0.2995936587200072
0.08841237934077639	0.9115876206592236
0.39904912171374873	0.6009508782862513
0.6383594061708349	0.3616405938291652
0.6166944891267967	0.38330551087320325
0.8452370230641681	0.15476297693583185
0.8437249061437317	0.15627509385626823
0.8762855322813957	0.12371446771860425
0.7188494243665433	0.2811505756334567
0.8276499522988523	0.17235004770114773
0.8476441049860166	0.1523558950139834
0.7403960468272581	0.2596039531727419
0.7002305443378803	0.29976945566211965
0.4488514807763706	0.5511485192236294
0.8291395293634395	0.17086047063656049
0.3020720735564312	0.6979279264435688
0.0534983155128117	0.9465016844871883
0.011379998372595623	0.9886200016274044
0.28707632201950817	0.7129236779804918
1.1711071897235747e-05	0.9999882889281028
0.6664115016006427	0.3335884983993573
0.34807012199399023	0.6519298780060098
0.933441174996699	0.06655882500330104
0.3264688928499181	0.6735311071500819
0.35485622951939644	0.6451437704806036
0.6819698629528086	0.3180301370471914
0.6518854333511264	0.3481145666488736
0.4239427254261878	0.5760572745738122
2.234757345997984e-05	0.99997765242654
0.7913840030116366	0.20861599698836347
0.1602704672099855	0.8397295327900145
1.3100299536272786e-05	0.9999868997004637
0.23047771812545303	0.769522281874547
0.23902447394989235	0.7609755260501077
0.922672171412146	0.07732782858785399
0.6625005066162966	0.3374994933837035
0.20396895819766647	0.7960310418023335
0.034146513906956555	0.9658534860930434
0.7813560765083953	0.21864392349160472
