proba_0	proba_1
0.5714520116990423	0.42854798830095775
0.2710759355853707	0.7289240644146293
0.16087985169794172	0.8391201483020583
0.38552721765092823	0.6144727823490718
0.712487233917161	0.28751276608283904
0.08305020752811443	0.9169497924718856
0.2917317894864697	0.7082682105135303
0.7093666439010315	0.29063335609896845
0.426534339022569	0.573465660977431
0.6011447940884589	0.39885520591154117
0.8531572933635061	0.14684270663649393
0.7318588742611267	0.2681411257388732
0.6958764507768063	0.30412354922319373
0.8039779340833648	0.19602206591663518
0.9055269259471641	0.09447307405283589
0.8796413501394864	0.12035864986051359
0.8840237983334336	0.11597620166656641
0.8748056542202763	0.1251943457797237
0.9435335526637844	0.05646644733621566
0.6799091717292856	0.3200908282707144
0.7323332421853919	0.2676667578146081
0.1420529987501561	0.8579470012498439
0.7772128471658423	0.22278715283415773
0.8307374806392598	0.1692625193607402
0.7576322128606804	0.2423677871393196
0.11061613699372541	0.8893838630062746
0.9352581698694316	0.06474183013056846
0.11061613699372541	0.8893838630062746
0.11061613699372541	0.8893838630062746
0.8301285226105398	0.16987147738946018
0.5740316588372787	0.42596834116272125
0.9005840258316051	0.09941597416839493
0.780434259525314	0.21956574047468608
0.7151925009353809	0.2848074990646191
0.5316711366652809	0.4683288633347192
0.7109817408787499	0.2890182591212501
0.9640338440646191	0.035966155935380925
0.7621572741806761	0.23784272581932384
0.6693150711195779	0.3306849288804221
0.9681633699540034	0.03183663004599659
0.6802139210460456	0.31978607895395433
0.3634908837109039	0.6365091162890961
0.23429747944336743	0.7657025205566326
0.9575936157552277	0.04240638424477225
0.9297748811578173	0.07022511884218272
0.3662234330793326	0.6337765669206674
0.7277439556999771	0.2722560443000229
0.105023514691438	0.894976485308562
0.7277439556999771	0.2722560443000229
0.105023514691438	0.894976485308562
0.105023514691438	0.894976485308562
0.105023514691438	0.894976485308562
0.6005267183250551	0.39947328167494495
0.7041748334802989	0.29582516651970114
0.6005267183250551	0.39947328167494495
0.9036059003675931	0.09639409963240686
0.9001126496709908	0.09988735032900914
0.3525299690540521	0.6474700309459479
0.6005267183250551	0.39947328167494495
0.6440589160969479	0.35594108390305207
0.9108867433151516	0.08911325668484836
0.7455987743407271	0.2544012256592729
0.38227895512323073	0.6177210448767693
0.9856325665101027	0.014367433489897328
0.7982247624793518	0.2017752375206482
0.9856325665101027	0.014367433489897328
0.9856325665101027	0.014367433489897328
0.3791419954605545	0.6208580045394455
0.9856325665101027	0.014367433489897328
0.9525531278496581	0.0474468721503419
0.762617676109692	0.23738232389030803
0.7522477804565989	0.24775221954340113
0.8092561832809594	0.1907438167190406
0.3459002214762089	0.6540997785237911
0.9856325665101027	0.014367433489897328
0.28769061059986334	0.7123093894001367
0.7051414123202523	0.2948585876797477
0.7151750136413859	0.28482498635861414
0.9127659869353719	0.08723401306462805
0.9073474311877519	0.09265256881224818
0.8290051574325356	0.17099484256746447
0.09919374447416374	0.9008062555258363
0.8912814588045526	0.1087185411954475
0.09919374447416374	0.9008062555258363
0.7525759784128854	0.2474240215871146
0.09919374447416374	0.9008062555258363
0.9304868175472822	0.06951318245271774
0.7040274631916623	0.2959725368083377
0.5851759632095835	0.41482403679041646
0.933265980955007	0.06673401904499301
0.6085372814944681	0.391462718505532
0.6204932097257876	0.37950679027421236
0.9865114671849817	0.013488532815018325
0.5413776730859283	0.4586223269140717
0.6705018846398693	0.32949811536013074
0.9865114671849817	0.013488532815018325
0.9865114671849817	0.013488532815018325
0.6463702684361378	0.35362973156386224
0.31268589702325844	0.6873141029767416
0.5304567294193003	0.4695432705806996
0.9865114671849817	0.013488532815018325
0.9865114671849817	0.013488532815018325
0.4441080356526368	0.5558919643473632
0.6239641167054457	0.3760358832945543
0.5468644390677998	0.4531355609322002
0.25091078002137535	0.7490892199786247
0.9865114671849817	0.013488532815018325
0.9709548226828604	0.02904517731713961
0.8074107480326721	0.19258925196732793
0.8582032435425728	0.14179675645742712
0.8788409404260805	0.12115905957391951
0.2830834185865152	0.7169165814134848
0.9665806133419897	0.033419386658010246
0.13468469419386153	0.8653153058061385
0.13468469419386153	0.8653153058061385
0.13468469419386153	0.8653153058061385
0.13468469419386153	0.8653153058061385
0.13468469419386153	0.8653153058061385
0.8456504075287415	0.15434959247125843
0.02728295188159746	0.9727170481184025
0.6455290233755366	0.3544709766244633
0.6455290233755366	0.3544709766244633
0.9438264725547674	0.05617352744523264
0.6455290233755366	0.3544709766244633
0.9433576462964828	0.056642353703517244
0.6455290233755366	0.3544709766244633
0.35721457377492105	0.642785426225079
0.9260233938919358	0.07397660610806421
0.8369064133374624	0.16309358666253754
0.776247915547067	0.2237520844529331
0.5961151035632507	0.4038848964367493
0.5961151035632507	0.4038848964367493
0.5961151035632507	0.4038848964367493
0.5961151035632507	0.4038848964367493
0.9494496393467015	0.05055036065329857
0.5992201995848964	0.40077980041510364
0.5992201995848964	0.40077980041510364
0.14793889013608885	0.8520611098639111
0.401766600972296	0.598233399027704
0.4380952652762973	0.5619047347237027
0.30835585964235523	0.6916441403576448
0.12799700529051372	0.8720029947094863
0.8479701042588281	0.15202989574117182
0.040406176008287886	0.9595938239917121
0.12799700529051372	0.8720029947094863
0.9632947749317056	0.03670522506829438
0.62749530999465	0.37250469000535
0.057955344863399594	0.9420446551366004
0.2665564184499355	0.7334435815500645
0.6115417685104073	0.3884582314895927
0.6617237869544543	0.33827621304554567
0.4467172163644326	0.5532827836355674
0.24843497693445327	0.7515650230655467
0.731468584587718	0.268531415412282
0.3174766848140105	0.6825233151859895
0.12658683355996692	0.8734131664400331
0.3174766848140105	0.6825233151859895
