proba_0	proba_1
0.5942099432704085	0.40579005672959145
0.23024240232812176	0.7697575976718782
0.0727126489559029	0.9272873510440971
0.4317675756027617	0.5682324243972383
0.7107686198449252	0.2892313801550747
0.007905294728547618	0.9920947052714524
0.24878301580308115	0.7512169841969188
0.78218394652198	0.21781605347802005
0.8313426314181471	0.16865736858185287
0.936712318676017	0.06328768132398303
0.8973998271238026	0.10260017287619741
0.8432451746743519	0.15675482532564805
0.9341195608010037	0.06588043919899632
0.6302305820386244	0.36976941796137563
0.9313769335967816	0.06862306640321841
0.7848288070641063	0.21517119293589368
0.8420881765276729	0.15791182347232707
0.4386879441819599	0.5613120558180401
0.9634795824652493	0.03652041753475068
0.6193899554413986	0.3806100445586013
0.9373563840705328	0.06264361592946717
0.1646311965941175	0.8353688034058825
0.8286779439093628	0.17132205609063722
0.8306959330229553	0.16930406697704467
0.4629633926645642	0.5370366073354358
0.7568993481793829	0.24310065182061716
0.9559974562148246	0.04400254378517544
0.12548584665879614	0.8745141533412039
0.12548584665879614	0.8745141533412039
0.8833041706165512	0.1166958293834488
0.12548584665879614	0.8745141533412039
0.9275685817036796	0.07243141829632034
0.8437669332395832	0.15623306676041676
0.6572041052427084	0.34279589475729155
0.5597759128020415	0.44022408719795847
0.7814725948440022	0.21852740515599772
0.6163791899793057	0.38362081002069426
0.9585220910564286	0.04147790894357143
0.7266331621163353	0.2733668378836647
0.8361842519297309	0.1638157480702691
0.9641623923990875	0.03583760760091248
0.8577496179449284	0.14225038205507162
0.2926205066769134	0.7073794933230866
0.6961858855514912	0.3038141144485088
0.9497131435553504	0.05028685644464958
0.4463434329780024	0.5536565670219976
0.8202251103761131	0.1797748896238869
0.1271981829445139	0.8728018170554861
0.8202251103761131	0.1797748896238869
0.1271981829445139	0.8728018170554861
0.1271981829445139	0.8728018170554861
0.1271981829445139	0.8728018170554861
0.8284834198462767	0.17151658015372326
0.8046018554825792	0.19539814451742074
0.44586913373523906	0.5541308662647609
0.9230363253826455	0.07696367461735451
0.9315570334798606	0.0684429665201394
0.42057378161604886	0.5794262183839511
0.44586913373523906	0.5541308662647609
0.3519552045644331	0.6480447954355669
0.9397115916323485	0.06028840836765151
0.9114275160736428	0.08857248392635722
0.4565849820137453	0.5434150179862547
0.6961452907376601	0.30385470926233993
0.8564805869830949	0.14351941301690507
0.8048694625537292	0.19513053744627087
0.9809658896061764	0.01903411039382369
0.37107449582998253	0.6289255041700175
0.9809658896061764	0.01903411039382369
0.9623151649752723	0.03768483502472773
0.3874774619555953	0.6125225380444047
0.7919275453363761	0.20807245466362392
0.8685175331295262	0.13148246687047385
0.432739255837329	0.567260744162671
0.9809658896061764	0.01903411039382369
0.3720952255705807	0.6279047744294193
0.7893107183021494	0.21068928169785064
0.3600650866131404	0.6399349133868596
0.9388391319773952	0.06116086802260483
0.9419827510941226	0.05801724890587741
0.8781264013328309	0.12187359866716903
0.12880813094201415	0.8711918690579858
0.9251116073875764	0.07488839261242367
0.12880813094201415	0.8711918690579858
0.8372144876840542	0.1627855123159458
0.12880813094201415	0.8711918690579858
0.9491870053002399	0.05081299469976004
0.7475232453170968	0.25247675468290326
0.12880813094201415	0.8711918690579858
0.9545681793897285	0.04543182061027153
0.6980359476890232	0.3019640523109767
0.6948747777772237	0.3051252222227762
0.9831322314514116	0.01686776854858842
0.9831322314514116	0.01686776854858842
0.7583107951732917	0.24168920482670825
0.4171429779231943	0.5828570220768057
0.9831322314514116	0.01686776854858842
